83370 567.9728164594534
59459 446.5999394799673
27426 356.7410789594231
46864 331.97929697929703
46865 331.97929697929703
46863 327.08874038142335
54533 264.8988484374128
54540 214.1218093754772
27537 136.3662138913215
20159 136.2829399273958
22021 125.98662298662299
26642 109.65192817703577
81463 101.13453145358353
29311 100.68215959436397
14314 90.76867779504695
80988 88.81170484586045
27106 70.50326188257222
46874 55.277641217382964
9272 54.069966749746456
78586 36.77947542653425
68724 29.655377302436126
83883 29.655377302436126
78569 25.88048552754435
63966 25.426459719142645
14069 15.06060606060606
26385 15.06060606060606
26386 15.06060606060606
26432 15.06060606060606
26644 15.06060606060606
31472 15.06060606060606
79396 15.06060606060606
72468 14.594771241830065
82912 14.594771241830065
21897 13.38709677419355
31553 11.285714285714286
