68777 1599.385098869013
68784 1564.287285290187
64294 1531.7134610178261
65174 1530.5313721893178
53131 1178.784683487357
79565 998.9566184895403
53133 980.9151984590758
4017 861.0443606274713
64122 665.5187377952141
7486 660.3288453336519
65677 648.6437090265144
66981 590.9094100971897
65683 558.3916325007161
9843 519.4011142452453
67115 492.9535232561842
65757 409.2944693446646
54214 403.3505044176432
48981 389.11377940799355
86326 358.3788657665518
85553 356.25501202886926
68719 339.881460002083
69279 321.6164371751514
69307 313.5497705084847
82634 302.9895639061942
54492 290.5896315971714
66987 283.3898494543104
71676 269.9277328963656
71710 262.01634049130234
69325 255.15719204481215
37594 248.43260188087774
30846 244.5717227276455
78577 227.64143584802991
70633 222.6497979500629
70650 196.28616158642652
65789 193.018037305644
39184 178.3521778303184
68140 159.92352587321295
68780 136.01048239495205
68370 119.18604651162791
68722 119.18604651162791
82847 119.18604651162791
68720 18.037633642195296
9343 17.82608695652174
70329 16.47067861715749
68765 9.124590163934425
69324 8.963636363636363
75414 8.963636363636363
67140 8.91304347826087
69276 8.066666666666666
69282 8.066666666666666
9420 7.507042253521127
