7289 3941.977058029691
3885 2204.9770580296895
6604 523.3333333333333
5108 261.6666666666667
7320 194.10526315789477
16992 157.0
49980 157.0
17004 108.87179487179488
9819 93.64372469635629
9820 93.64372469635629
44187 89.43859649122808
45221 89.43859649122808
34792 56.53846153846154
71564 56.53846153846154
9993 56.53846153846154
13309 52.333333333333336
14556 52.333333333333336
14655 52.333333333333336
14772 52.333333333333336
17857 52.333333333333336
23121 52.333333333333336
28141 52.333333333333336
29645 52.333333333333336
39215 52.333333333333336
45050 52.333333333333336
47899 52.333333333333336
58913 52.333333333333336
10675 37.10526315789474
14439 37.10526315789474
15288 37.10526315789474
17782 37.10526315789474
