82540 0
57866 0
67793 0
30182 0
67787 0
20892 0
60709 0
66012 0
64742 0
67968 0
59417 0
59577 0
67551 0
68024 0
20837 0
22446 0
67894 0
68513 0
65544 0
66119 0
53572 0
77921 0
20823 0
22692 0
56244 0
5014 0
69426 0
69536 0
54315 0
65477 0
54749 0
47663 0
77971 0
22894 0
74775 0
48268 0
62056 0
62544 0
10228 0
7576 0
56150 0
56252 0
49889 0
67886 0
56253 0
46942 0
47257 0
18110 0
21088 0
18216 0
48181 0
21089 0
50366 0
50413 0
20785 0
47003 0
47078 0
58787 0
58956 0
37732 0
40341 0
62620 0
2552 0
44872 0
22407 0
65378 0
21110 0
35333 0
50734 0
4976 0
4955 0
8466 0
4973 0
37729 0
73012 0
48342 0
25174 0
59382 0
59561 0
47714 0
56319 0
20899 0
36618 0
38479 0
46725 0
36554 0
47015 0
48174 0
50408 0
56066 0
56045 0
56248 0
56055 0
60088 0
60030 0
49872 0
56318 0
75463 0
