5316 1
86541 1
36588 1
17030 0
17217 0
12293 0
23253 0
36580 0
69316 0
25500 0
13685 0
7722 0
2323 0
4053 0
2451 0
40234 0
79404 0
24251 0
75767 0
76103 0
25467 0
37816 0
13690 0
86042 0
86961 0
31267 0
31268 0
32579 0
37815 0
18364 0
86209 0
43262 0
43200 0
35766 0
81997 0
80504 0
82337 0
12556 0
12557 0
86259 0
38629 0
78846 0
24446 0
24826 0
86255 0
43868 0
13607 0
33766 0
33767 0
35652 0
86276 0
86289 0
38143 0
43994 0
67983 0
56691 0
65408 0
85209 0
85642 0
84403 0
47712 0
30405 0
67741 0
35765 0
38335 0
18151 0
43612 0
47661 0
