9843 1
7486 1
85553 1
48981 1
67115 1
68370 1
79565 1
39184 1
66981 1
68780 1
78577 1
68722 1
53133 1
64294 1
54214 1
65174 1
54492 1
70633 1
68784 1
4017 1
53131 1
68777 1
65789 1
82847 1
30846 1
69307 1
65757 1
71710 1
37594 1
82634 1
86326 1
68140 1
70650 1
69325 1
66987 1
71676 1
69279 1
64122 1
65683 1
65677 1
68719 1
28202 0
35258 0
55419 0
58292 0
58293 0
58301 0
61290 0
61293 0
61298 0
61302 0
61315 0
61329 0
61382 0
62744 0
62747 0
62784 0
64176 0
64322 0
64800 0
65850 0
65932 0
65951 0
65957 0
67067 0
67140 0
68141 0
68145 0
68296 0
68720 0
68741 0
68765 0
68768 0
69276 0
69282 0
69324 0
70329 0
71307 0
71577 0
71706 0
72704 0
72873 0
72888 0
74091 0
74189 0
75414 0
75872 0
77086 0
78520 0
80078 0
81715 0
81732 0
82870 0
83222 0
83252 0
83258 0
83260 0
83765 0
85099 0
86229 0
86626 0
9343 0
9420 0
