38244 1
74775 1
84331 1
77971 1
13984 1
77921 1
72052 1
73186 1
76564 1
79418 1
78866 1
80435 1
54175 1
44818 1
54747 1
62470 1
53720 1
61734 1
54157 1
86159 1
86296 1
69461 1
39922 1
68853 0
34274 0
16877 0
29942 0
36421 0
36966 0
36985 0
36992 0
37094 0
39110 0
39149 0
39150 0
39153 0
4408 0
44789 0
44857 0
45278 0
53615 0
54203 0
55832 0
59532 0
61683 0
61698 0
61721 0
64629 0
64651 0
65315 0
65439 0
66005 0
66084 0
66820 0
67261 0
67267 0
67271 0
67794 0
68421 0
68856 0
68862 0
68865 0
68921 0
69428 0
70648 0
7121 0
71255 0
72267 0
75018 0
82415 0
