28185 1
18552 1
23408 1
6163 1
82926 1
60334 1
41791 1
38920 1
25590 1
85147 1
72320 1
16827 1
42439 1
38356 0
78595 0
26529 0
39858 0
42441 0
46387 0
54671 0
56638 0
61409 0
68775 0
68777 0
7486 0
76397 0
78577 0
78582 0
79552 0
82190 0
75435 0
71167 0
53133 0
81474 0
13285 0
78584 0
82908 0
32982 0
22541 0
4046 0
75429 0
75431 0
75433 0
9456 0
80283 0
58418 0
78580 0
53185 0
80280 0
83804 0
83809 0
22546 0
4839 0
82907 0
12741 0
6304 0
53296 0
78572 0
78574 0
83813 0
79565 0
64271 0
69331 0
82163 0
8052 0
19413 0
19408 0
82164 0
29675 0
83267 0
21659 0
25645 0
83264 0
76441 0
59210 0
85987 0
26495 0
60008 0
72796 0
75434 0
3601 0
3595 0
69330 0
14956 0
54109 0
79578 0
86950 0
15458 0
13264 0
30597 0
27404 0
