3885 1
7289 1
37711 0
31141 0
68028 0
73326 0
58913 0
16992 0
49980 0
3868 0
75621 0
79669 0
44187 0
43938 0
6604 0
14772 0
7320 0
45221 0
50029 0
79604 0
9819 0
9820 0
17004 0
14655 0
11445 0
15410 0
13294 0
15074 0
46229 0
75560 0
15415 0
13309 0
14439 0
9384 0
46302 0
14556 0
15288 0
34792 0
29520 0
14486 0
29645 0
57102 0
17857 0
62800 0
7730 0
17787 0
17782 0
47899 0
13518 0
39215 0
71564 0
5140 0
45050 0
75389 0
65688 0
18345 0
73898 0
5108 0
9993 0
82630 0
10675 0
77009 0
13221 0
54296 0
71726 0
16632 0
80049 0
42245 0
34744 0
20858 0
23121 0
77066 0
81408 0
38684 0
33391 0
59764 0
20412 0
75327 0
29535 0
25392 0
28141 0
