R134 59659 2.58896420084399
R134 26253 1.954470693860454
R134 74778 1.6403351009685112
R134 73372 1.6134504828784286
R134 56579 1.2132639457865346
R134 12890 0.898907795977798
R134 14567 0.33147534622018404
R134 49545 0
R134 43806 -1.0660036273008493
R134 84627 -1.0950207505083025
R134 74790 -1.1819863306692748
R134 46142 -1.2217010713797622
R134 21172 -1.8672988345583725
R134 15065 -1.8970748074600101
R134 54608 -1.965775732082862
R134 60928 -2.09967679890514
R134 69112 -2.1459322004195647
R134 75562 -2.1919684819343126
R134 3169 -2.295943829654955
R134 53308 -2.3044486646305007
R134 12892 -2.320126798386463
R134 58438 -2.3227258849977734
R134 73397 -2.4481736269699086
R134 5870 -2.7407177836048424
R134 10616 -3.0837390283596955
R134 73337 -3.2147554780303667
R134 26301 -3.321984144617117
R134 14098 -3.5890358810462795
R134 66785 -3.660772165434821
R134 74917 -3.6945552667423187
R134 13142 -3.7640992817811774
