R135 57876 -15.995139548890947
R135 42848 -16.256173419450086
R135 71894 -16.512717462139094
R135 42847 -16.704239015082187
R135 2738 -16.879725467755154
R135 66181 -20.876548864945136
R135 86691 -22.234314063483314
R135 31784 -22.415583671270156
R135 7741 -22.468702022344686
R135 78305 -22.510159045693733
R135 82689 -22.61077882467667
R135 40131 -22.749285437184653
R135 41556 -22.749285437184653
R135 44221 -23.5028938658077
R135 68756 -23.73994762979884
R135 46122 -23.808630276183855
R135 49229 -23.808630276183855
R135 59518 -23.842954475881626
R135 65465 -23.890853166024012
R135 66118 -23.890853166024012
R135 67275 -23.902172332745877
R135 67433 -23.902172332745877
R135 34733 -23.9482221561667
R135 80891 -24.20024596986456
R135 52721 -24.216904982549128
R135 65501 -24.228656373585185
R135 65311 -24.230399735039644
R135 78998 -24.231230101982224
R135 79698 -24.231230101982224
