R121 3885 1.7772937746016506
R121 7289 1.4498896953841507
R121 37711 0.5551135700840372
R121 31141 0
R121 68028 0
R121 73326 0
R121 58913 -1.6107149071074451
R121 16992 -1.6199312305406048
R121 49980 -2.1773249806492565
R121 3868 -2.297083195970712
R121 75621 -2.80794733863647
R121 79669 -2.80794733863647
R121 44187 -3.139842160844434
R121 43938 -3.2829463114549187
R121 6604 -3.34372093122788
R121 14772 -3.487196856732809
R121 7320 -3.629149115662454
R121 45221 -3.9069124262530757
R121 50029 -3.9629138767836563
R121 79604 -4.251476454400458
R121 9819 -4.269129562890789
R121 9820 -4.313195899384195
R121 17004 -4.450367419389646
R121 14655 -4.659909971145765
R121 11445 -4.697714585394508
R121 15410 -4.944886649692452
R121 13294 -4.984972087374609
R121 15074 -4.984972087374609
R121 46229 -5.149763631791285
R121 75560 -5.1590887873666205
R121 15415 -5.224049510514278
R121 13309 -5.225979078373829
R121 14439 -5.268352919200307
R121 9384 -5.486563900931145
R121 46302 -5.607121551815346
R121 14556 -5.613210859298519
R121 15288 -5.665313130902902
R121 34792 -5.863417814924287
R121 29520 -5.916043000352
R121 14486 -5.938789696464747
R121 29645 -6.022088765990566
R121 57102 -6.099466929955085
R121 17857 -6.3502178090830474
R121 62800 -6.456294265291663
R121 7730 -6.620333994495711
R121 17787 -6.662863340700898
R121 17782 -6.693700620064134
R121 47899 -6.69571647365305
R121 13518 -6.703764441167172
R121 39215 -6.756896642655295
R121 71564 -6.787331625963455
R121 5140 -6.791644426512937
R121 45050 -6.829922655506487
R121 75389 -6.84427027479819
R121 65688 -6.859223796063762
R121 18345 -6.8600542105669176
R121 73898 -6.8642093009427905
R121 5108 -6.872951395388772
R121 9993 -6.923082760639567
R121 82630 -6.927145205291288
R121 10675 -6.930101157442129
R121 77009 -6.93477515350419
R121 13221 -6.9733071376310765
R121 54296 -6.985705080221543
R121 71726 -7.0188560599086305
R121 16632 -7.026960913410303
R121 80049 -7.036564645748403
R121 42245 -7.05268973875755
R121 34744 -7.072125789686043
R121 20858 -7.073910944053702
R121 23121 -7.091870810923998
R121 77066 -7.121282867824901
R121 81408 -7.142342355052315
R121 38684 -7.155746896665841
R121 33391 -7.159362948003053
R121 59764 -7.1840314141721375
R121 20412 -7.255784336933572
R121 75327 -7.282615852363768
R121 29535 -7.334202404773848
R121 25392 -7.348469430590421
R121 28141 -7.3494225394659844
