R107 51576 7.729165932178269
R107 77936 5.47685408102214
R107 67107 3.872811196316389
R107 67411 3.872811196316389
R107 86459 2.7177327826479414
R107 71157 2.2830664768596143
R107 79950 1.7497555930126576
R107 59244 1.1493547668939654
R107 10117 0
R107 15865 0
R107 23437 0
R107 45642 0
R107 47338 0
R107 48786 0
R107 62594 0
R107 63648 0
R107 63689 0
R107 7535 0
R107 7622 0
R107 76772 0
R107 79823 0
R107 8007 0
R107 57876 -0.583750821022923
R107 42848 -0.5852970757870684
R107 71894 -0.5878723988915274
R107 60334 -1.4240471776172687
R107 3169 -1.4987167818001568
R107 48098 -1.5322940069969595
R107 59521 -1.5751455849663498
R107 45161 -1.6028311160329027
R107 52237 -1.6670125728505465
R107 86286 -1.671377326483883
R107 17736 -1.8329515038500266
R107 20760 -1.8465012846262914
R107 25590 -1.9966685577736099
R107 38356 -2.0050305945441833
R107 72535 -2.0381059529003487
R107 17930 -2.045726171003181
R107 36212 -2.056711574069427
R107 31249 -2.0598086610777306
R107 31947 -2.0598086610777306
R107 75282 -2.082053997427132
R107 55602 -2.0900070321593165
R107 45168 -2.1071267181003486
R107 42439 -2.1131980125921777
R107 58209 -2.128859065057041
R107 31761 -2.1296482133574446
R107 61532 -2.1423546290493225
R107 18552 -2.1519306535861014
R107 71159 -2.151984391397403
R107 28185 -2.160075572214789
R107 66686 -2.16088803795158
R107 9462 -2.191036769833377
R107 67673 -2.195572355503414
R107 78164 -2.2151133233559492
R107 18529 -2.2218136118103278
R107 18297 -2.227351123119902
R107 37330 -2.2627931665137333
R107 69377 -2.2793417960327718
R107 41791 -2.2831985271173925
R107 31404 -2.353033037661056
