R116 20188 1.9904720603305623
R116 77250 1.729701959215696
R116 79559 1.6851762026681345
R116 85143 1.6208520766378172
R116 73431 1.5015730611222595
R116 76422 1.4583656679649664
R116 79585 1.4476160438767727
R116 79864 1.3013356816296995
R116 22679 1.270186113830517
R116 60110 1.026669100166145
R116 3541 0.9631054023013429
R116 74010 0.7942942207661894
R116 70303 0.6167806645986353
R116 81084 0.5941535687467492
R116 13248 0
R116 24911 0
R116 26903 0
R116 43329 0
R116 49463 0
R116 49575 0
R116 51927 0
R116 53140 0
R116 72816 0
R116 78749 0
R116 83284 0
R116 68716 -0.08887135722584683
R116 68718 -0.11949161822100884
R116 67922 -0.1432385123951149
R116 82679 -0.14627179853995262
R116 83291 -0.1473116454490044
R116 75243 -0.16327121307808237
R116 52741 -0.18766947737201464
R116 52940 -0.21081988767945692
R116 82598 -0.21908551323164707
R116 32034 -0.21993813684585123
R116 82609 -0.22197014730454756
R116 66894 -0.2259023915674944
R116 82279 -0.22630329224419313
R116 71542 -0.2332664704670914
R116 71543 -0.2332664704670914
R116 74017 -0.23370494127624009
R116 78863 -0.23514142554886
R116 82616 -0.23852475541287238
R116 86514 -0.2385476376802757
R116 79369 -0.24106840282881187
R116 71555 -0.2411853128204844
