R141 19505 1.5377036056684747
R141 62213 0.2572946109764449
R141 25144 0
R141 28710 0
R141 47192 0
R141 49518 0
R141 61475 0
R141 61663 0
R141 82966 0
R141 35053 -0.4467355836951903
R141 62212 -0.6349729416365788
R141 58503 -1.0676634207832663
R141 58514 -1.1660344328955656
R141 75561 -1.644475223117571
R141 33060 -1.8973931474091084
R141 25765 -2.002422361444954
R141 65284 -2.1345537173531017
R141 52215 -2.370327741095809
R141 43628 -2.4186699265251557
R141 6119 -2.520807307586628
R141 83332 -2.581508654707149
R141 76612 -2.8357782825139477
R141 83315 -3.334123156174475
R141 63259 -3.335966981224567
R141 83314 -3.398129079100826
R141 80643 -3.579078717133392
R141 62292 -3.5940684638270097
R141 60221 -3.7548517725725663
R141 60155 -3.7803881680642037
R141 80497 -3.8233064104415018
R141 82226 -3.8255776892234756
R141 55848 -3.8815333475763016
R141 41320 -3.890588513012479
R141 86878 -3.962646553850977
R141 83429 -3.9640350757339053
R141 71517 -4.049525528235042
R141 85214 -4.146108132415862
R141 19480 -4.728535170950833
R141 70026 -4.840563762390874
R141 50327 -4.992548173125811
R141 57150 -5.074079427502547
R141 27814 -5.213243857460306
R141 81592 -5.339200157524074
R141 9954 -5.362717443765656
R141 51691 -5.522124190860206
R141 17505 -5.690658923345383
R141 85236 -5.861350955500905
R141 75641 -5.865177433234866
R141 39972 -5.87086741168496
R141 78720 -5.933335810050317
R141 83965 -5.943397007285123
R141 39883 -5.956902475526789
R141 39304 -6.056234796067111
R141 59351 -6.13246026503853
R141 75471 -6.148299691528305
R141 39864 -6.257849294192521
