R123 85067 0
R123 55119 -0.4954173915064022
R123 26681 -0.7727345382186432
R123 70379 -1.0510136411001978
R123 78018 -1.3142720485272972
R123 10515 -1.56714116226354
R123 38305 -2.043769674159956
R123 23436 -2.109145065956818
R123 13485 -2.225151994477938
R123 76835 -2.328127340564356
R123 9382 -2.5435659899897147
R123 47025 -2.836822432707975
R123 20315 -3.0702114530593994
R123 30089 -3.08597530681401
R123 67235 -3.1083217654908353
R123 29079 -3.202529020107603
R123 73790 -3.216353820078975
R123 15628 -3.280651719635091
R123 15623 -3.314110397501724
R123 68520 -3.318904231733667
R123 68284 -3.326134959907379
R123 23326 -3.4658250774063273
R123 79476 -3.562884356120157
R123 22431 -3.571218588532133
R123 36083 -3.778950362865067
R123 50367 -3.778950362865067
R123 65061 -3.778950362865067
R123 7964 -3.778950362865067
R123 12874 -4.176199982793068
R123 12875 -4.176199982793068
R123 12873 -4.181294015101322
R123 12881 -4.181294015101322
R123 37440 -4.466071916670496
R123 42609 -4.527273899967831
R123 42697 -4.527273899967831
R123 47085 -4.7521778850144045
R123 85953 -4.844279545021275
R123 29677 -5.057954674424816
R123 46933 -5.077501564307571
R123 48360 -5.08009988042423
R123 42824 -5.217697721693736
R123 66425 -5.35557473091766
R123 47027 -5.358543485942871
R123 46991 -5.450836235185756
R123 78194 -5.4515798961463915
R123 75032 -5.614160619877264
R123 5075 -5.6847612605083375
R123 48085 -5.850458242211607
R123 54794 -5.861060260768243
R123 47699 -6.134055018340188
R123 2454 -6.266343768259546
