R145 21738 0
R145 27378 0
R145 36575 0
R145 17654 -2.493789881676868
R145 14501 -2.5045081948624923
R145 76651 -2.6815771912187123
R145 69370 -3.085090711421148
R145 8796 -3.5952777436095507
R145 29916 -3.6209603982338225
R145 18536 -3.63155296748005
R145 14506 -3.679837803083153
R145 29248 -3.746854716715462
R145 86184 -3.7666805197583773
R145 33147 -3.8673036577611963
R145 33155 -4.13060943871515
R145 60586 -4.21652489032503
R145 33759 -4.3432561970845205
R145 15641 -4.613863912122608
R145 17688 -4.7795147811956475
R145 14503 -4.92692361878695
R145 17305 -4.9921329019767775
R145 14507 -5.029111664213643
R145 82244 -5.226559466272839
R145 17687 -5.316601994274406
R145 29684 -5.479661619603243
R145 17371 -5.5513497519938
R145 43860 -5.59250473368074
R145 17318 -5.657750622240347
R145 14504 -5.8387561990860775
R145 29910 -5.978095261573889
R145 14502 -6.16834572168816
R145 68048 -6.210070861138151
R145 12097 -6.229025561862329
R145 15211 -6.229025561862329
R145 29200 -6.31745215317246
R145 17652 -6.607325976999744
R145 29958 -6.614604552627327
R145 17653 -6.674801330298459
R145 29984 -6.823800516754865
R145 29271 -7.0244796573848465
R145 45721 -7.055072510225135
R145 48364 -7.05933622551747
R145 14512 -7.06766359975396
R145 17651 -7.06766359975396
R145 11606 -7.1206911281126795
R145 7773 -7.1770293389875075
R145 29892 -7.19299263588
R145 29895 -7.238040511997784
R145 16169 -7.2404790120106615
R145 12850 -7.243979239537764
R145 14505 -7.327167384387552
R145 29196 -7.434492714081173
R145 52836 -7.43840833495033
R145 14673 -7.445275612287569
R145 44236 -7.462639311544451
R145 79732 -7.486542122204778
R145 28622 -7.5023249851391425
R145 7057 -7.510198979482092
R145 17361 -7.585822883461328
R145 40278 -7.5993121492230395
R145 6299 -7.632845049208731
R145 3781 -7.687327766510702
R145 17278 -7.705553547312001
R145 26068 -7.7818278005246055
R145 45707 -7.800760716933441
R145 86381 -7.9123333036959425
R145 45735 -7.941833552273869
R145 17647 -7.990109451121819
R145 22862 -8.12295579998377
R145 8169 -8.152333236962656
R145 17648 -8.31545312503253
R145 18001 -8.333559625228402
R145 19028 -8.390672427263395
R145 41461 -8.391761593934111
R145 17317 -8.4060420272519
R145 18525 -8.427113073239326
R145 50193 -8.458322269570363
R145 26072 -8.604104280236012
R145 41447 -8.705768772179914
R145 19026 -8.751554182702272
R145 35017 -8.751554182702272
R145 22691 -8.923005737551371
R145 27970 -9.00770567378233
R145 17689 -9.010660913096455
R145 21077 -9.019430789449554
R145 35545 -9.064839390799008
R145 32232 -9.203088373183823
R145 51917 -9.219917415631631
R145 67785 -9.230046447842096
R145 54291 -9.24225525923151
R145 32472 -9.283812120023926
R145 28025 -9.383374505159145
R145 6237 -9.462484660582229
R145 11106 -9.61086379338346
R145 4300 -10.201938476766337
