R118 61677 3.7423019522922094
R118 64892 3.2166526171634273
R118 80908 1.926710363717764
R118 84529 1.8002254842464946
R118 43173 1.746012192894903
R118 20763 1.6718880913313368
R118 47129 1.635762430602838
R118 50269 1.578503676549757
R118 28826 1.5222577651744686
R118 2906 1.511861551132507
R118 28903 1.4335390531931467
R118 33112 1.2859206152213125
R118 13367 0.0
R118 26058 0.0
R118 26651 0
R118 2798 0
R118 35104 0.0
R118 37614 0.0
R118 43241 0.0
R118 49709 0
R118 53426 0
R118 57755 0
R118 59350 0
R118 63176 0.0
R118 63369 0.0
R118 64442 0
R118 68843 0
R118 69421 0
R118 72892 0.0
R118 8300 0
R118 83223 0
R118 9544 0.0
