R147 59813 2.1440848920566107
R147 15581 2.059135429637091
R147 15582 2.059135429637091
R147 23293 1.9163640807138251
R147 49752 1.773879373848071
R147 81420 1.1600756553435367
R147 46876 0
R147 63415 0
R147 75754 -1.5949616275220226
R147 76089 -1.6005810507340978
R147 76092 -1.6005810507340978
R147 34675 -2.9591761422540968
R147 41481 -3.139346048043127
R147 45740 -3.2982141517289385
R147 73146 -3.6471410387170344
R147 56691 -3.9842570340403003
R147 81325 -4.230593921544619
R147 64694 -4.695475043878357
R147 58800 -5.362219444893549
R147 10397 -5.4397443802004055
R147 10398 -5.4397443802004055
R147 86421 -5.4612492269843935
R147 86492 -5.473858948059429
R147 83609 -5.474379904116918
R147 6661 -5.513207774363371
R147 67058 -5.530669764976339
R147 64153 -5.622696373721114
R147 27441 -5.645339995260026
R147 27845 -6.152136368371125
R147 27911 -6.199514184444945
R147 70409 -6.290951308495344
R147 27921 -6.491740256523764
R147 12919 -6.542336815540148
R147 13217 -6.542336815540148
R147 55718 -6.546481552097176
R147 48893 -6.876804603428663
R147 24789 -6.8804933370101615
R147 84758 -7.0972907501877565
R147 33736 -7.222963993629935
R147 58581 -7.226485459657303
R147 30473 -7.427865406277557
R147 66693 -7.449106788820755
R147 33285 -7.532761740044894
R147 67613 -7.6336623164428055
R147 80840 -7.675182150787313
R147 27402 -7.728722870648291
R147 29922 -7.810232508993911
R147 29928 -7.841243282847119
R147 33229 -7.8945601877283025
R147 61777 -7.918060663560872
R147 16007 -7.921892207346822
R147 74497 -7.936874556406034
R147 74003 -7.944774974501543
R147 63648 -7.97781489717633
R147 17450 -8.002767642283349
R147 29390 -8.005757408927236
R147 44101 -8.023680488518501
R147 77124 -8.05849872223499
R147 77719 -8.063670275665892
R147 36398 -8.072068649755234
R147 77181 -8.104205320151351
R147 82440 -8.373473850414834
