R120 64800 3.0688012450060453
R120 39184 -0.12411317581237569
R120 24062 -3.519517890930246
R120 62781 -3.9980014419683756
R120 48981 -4.721787534743742
R120 20830 -5.434072832166377
R120 71759 -5.690137917288476
R120 75135 -5.982302932398198
R120 43393 -6.2535207794990715
R120 25918 -6.269487633767883
R120 12555 -6.312919959322392
R120 21067 -6.57800066879288
R120 4527 -6.595491267188503
R120 21903 -7.136064715765885
R120 2786 -7.3936107111446985
R120 47783 -7.509972808272383
R120 78091 -7.589613909749824
R120 75338 -7.700368867492333
R120 78092 -7.747414056804395
R120 67460 -8.092172584526068
R120 22083 -8.1118243797934
R120 10994 -8.211532682740875
R120 32907 -8.313722663582508
R120 22769 -8.31832350622976
R120 45819 -8.450852795071826
R120 49144 -8.678528046049177
R120 16241 -8.689495147659317
R120 69629 -8.89279005633875
R120 71406 -8.89279005633875
R120 69633 -9.088609471296428
R120 86836 -9.104306829653042
R120 26947 -9.145853712051824
R120 3156 -9.232930329089173
R120 3149 -9.237185789372976
R120 15690 -9.332742905039986
R120 71948 -9.422479596149302
R120 34178 -9.426489341542755
R120 45828 -9.440232737168895
R120 23947 -9.555760060875507
R120 33737 -9.65434423395748
R120 11627 -9.801897995276931
R120 49328 -9.801897995276931
R120 15861 -9.815863714169547
R120 81047 -9.835199188888827
R120 36959 -9.86097704752613
R120 39652 -9.983093143075386
R120 24271 -10.006353428885282
R120 39712 -10.072126935365933
R120 47759 -10.122879417969306
R120 57033 -10.142517257595934
R120 55400 -10.185629047824118
R120 23601 -10.206220048044251
R120 9980 -10.234364115038588
R120 49288 -10.294027702440388
